Input,Input Type,MGI Gene/Marker ID,Symbol,Name,Feature Type,GO ID,Term,Code
Ptpn23,current symbol,MGI:2144837,Ptpn23,"protein tyrosine phosphatase, non-receptor type 23",protein coding gene,GO:0006470,protein dephosphorylation,IEA
Ptpn23,current symbol,MGI:2144837,Ptpn23,"protein tyrosine phosphatase, non-receptor type 23",protein coding gene,GO:0019901,protein kinase binding,ISO
Ptpn23,current symbol,MGI:2144837,Ptpn23,"protein tyrosine phosphatase, non-receptor type 23",protein coding gene,GO:0015031,protein transport,IEA
Ptpn23,current symbol,MGI:2144837,Ptpn23,"protein tyrosine phosphatase, non-receptor type 23",protein coding gene,GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,IBA
Ptpn23,current symbol,MGI:2144837,Ptpn23,"protein tyrosine phosphatase, non-receptor type 23",protein coding gene,GO:0004725,protein tyrosine phosphatase activity,ISO
Ptpn23,current symbol,MGI:2144837,Ptpn23,"protein tyrosine phosphatase, non-receptor type 23",protein coding gene,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0030424,axon,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0030054,cell junction,IEA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0005783,endoplasmic reticulum,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0060076,excitatory synapse,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0035640,exploration behavior,IMP
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0031012,extracellular matrix,IBA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0005615,extracellular space,IBA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0098982,GABA-ergic synapse,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0098978,glutamatergic synapse,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0030426,growth cone,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0016021,integral component of membrane,ISS
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0099055,integral component of postsynaptic membrane,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0099060,integral component of postsynaptic specialization membrane,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0007626,locomotory behavior,IMP
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0060291,long-term synaptic potentiation,IGI
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0016020,membrane,IEA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0002091,negative regulation of receptor internalization,IGI
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0005886,plasma membrane,IEA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0051965,positive regulation of synapse assembly,IDA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0045211,postsynaptic membrane,IEA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0035418,protein localization to synapse,IMP
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0099151,regulation of postsynaptic density assembly,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:1905606,regulation of presynapse assembly,ISO
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0045202,synapse,IEA
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0050808,synapse organization,IGI
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0050808,synapse organization,IMP
Lrrtm1,current symbol,MGI:2389173,Lrrtm1,leucine rich repeat transmembrane neuronal 1,protein coding gene,GO:0050808,synapse organization,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0035868,alphav-beta3 integrin-HMGB1 complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0035867,alphav-beta3 integrin-IGF-1-IGF1R complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0001525,angiogenesis,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0038027,apolipoprotein A-I-mediated signaling pathway,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0043277,apoptotic cell clearance,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0043277,apoptotic cell clearance,IGI
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0043277,apoptotic cell clearance,IMP
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0043277,apoptotic cell clearance,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0001568,blood vessel development,IMP
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0070588,calcium ion transmembrane transport,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007155,cell adhesion,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0033627,cell adhesion mediated by integrin,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0033627,cell adhesion mediated by integrin,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0033627,cell adhesion mediated by integrin,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0098609,cell-cell adhesion,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0030154,cell differentiation,IEA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0030054,cell junction,IEA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007160,cell-matrix adhesion,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007160,cell-matrix adhesion,IC
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007160,cell-matrix adhesion,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007160,cell-matrix adhesion,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0016477,cell migration,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0031589,cell-substrate adhesion,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0009986,cell surface,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0019960,C-X3-C chemokine binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005829,cytosol,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0032490,detection of molecule of bacterial origin,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0035987,endodermal cell differentiation,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0043542,endothelial cell migration,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0070371,ERK1 and ERK2 cascade,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0009897,external side of plasma membrane,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0009897,external side of plasma membrane,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0050840,extracellular matrix binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:1990430,extracellular matrix protein binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0009566,fertilization,NAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0017134,fibroblast growth factor binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0001968,fibronectin binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0031527,filopodium membrane,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005925,focal adhesion,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0048041,focal adhesion assembly,NAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0035262,gonad morphogenesis,NAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034113,heterotypic cell-cell adhesion,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0006954,inflammatory response,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0031994,insulin-like growth factor I binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0016021,integral component of membrane,IEA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034683,integrin alphav-beta3 complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034683,integrin alphav-beta3 complex,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034684,integrin alphav-beta5 complex,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034684,integrin alphav-beta5 complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034685,integrin alphav-beta6 complex,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034685,integrin alphav-beta6 complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034686,integrin alphav-beta8 complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005178,integrin binding,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005178,integrin binding,IPI
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005178,integrin binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0008305,integrin complex,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0008305,integrin complex,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007229,integrin-mediated signaling pathway,IBA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007229,integrin-mediated signaling pathway,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0031258,lamellipodium membrane,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0016020,membrane,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0046872,metal ion binding,IEA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0031528,microvillus membrane,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0007275,multicellular organism development,IEA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0050919,negative chemotaxis,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:2000536,negative regulation of entry of bacterium into host cell,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0010888,negative regulation of lipid storage,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0032369,negative regulation of lipid transport,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0050748,negative regulation of lipoprotein metabolic process,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:1905598,negative regulation of low-density lipoprotein receptor activity,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0010745,negative regulation of macrophage derived foam cell differentiation,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0038132,neuregulin binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005634,nucleus,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0001846,opsonin binding,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005886,plasma membrane,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005886,plasma membrane,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0045785,positive regulation of cell adhesion,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0030335,positive regulation of cell migration,IMP
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0008284,positive regulation of cell population proliferation,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:1902533,positive regulation of intracellular signal transduction,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0033690,positive regulation of osteoblast proliferation,IMP
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0051057,positive regulation of small GTPase mediated signal transduction,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0002020,protease binding,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0005080,protein kinase C binding,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0045124,regulation of bone resorption,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0050764,regulation of phagocytosis,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0050764,regulation of phagocytosis,NAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:1901388,regulation of transforming growth factor beta activation,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0051209,release of sequestered calcium ion into cytosol,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0071731,response to nitric oxide,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0032587,ruffle membrane,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0034446,substrate adhesion-dependent cell spreading,ISO
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0042110,T cell activation,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0071604,transforming growth factor beta production,IDA
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0060707,trophoblast giant cell differentiation,TAS
Itgav,current symbol,MGI:96608,Itgav,integrin alpha V,protein coding gene,GO:0046718,viral entry into host cell,ISO
